Contact_Type_Id,Contact_Notes,Date_of_Birth,Primary_Business_Unit_Id,Contact_Person,Company_UEN_Registration_No,Website_URL,First_Name,Company_City,NRIC_Number,Referrer_Email_Address,Secondary_Business_Unit_Id,Company_Id,UTM_Source,Do_Not_Call,Company_Address_Line_2,Managed_Contact,Postal_Code,Company_Website,Referrer_Address,Next_Activity_Date,Company_Linkedin_URL,Company_Owner,School_Attended,Cilos_Substage_Id,Company_Postal_Code,Company_Facebook,Secondary_Business_Acc_Mgr,Lead_Status,Career_Level,Salutation,Major,Facebook_Id,Current_Income_Yearly,Passport_Number,Company_Size_Category_Code,UTM_Campaign,Job_Classification,WhatsApp_Phone_Number,Primary_Business_Acc_Mgr,Marketing_Campaign_Id,Race_Id,Address_Line_1,Industry_Group,FIN_Number,Lifecycle_Stage,Agentic_Type_Id,Current_Designation,Sales_Region,Industry_Sector,Company_Phone,Annual_Revenue,EduCLaaS_Account_Manager_Name,Mobile_Phone_Number,Parent_Guardian_Contact_No,Company_SSIC,No_of_Work_Experience_Year,Last_Name,UTM_Medium,State_Region
407c5dda-ca65-4c00-b37b-35b426bf36bf,"Generated note 31. Generated note 31. Generated note 31. Generated note 31. Generated note 31. Generated note 31. Generated note 31. Generated note 31. Generated note 31. Generated note 31. ",1999-08-15,dd008aba-676b-4aa6-9cfc-3f1d49418a5b,"Manager 31",UEN31,https://company31.com,User31,"Kuala Lumpur",NRIC31,Value_Referrer_Email_Address_31,3b934f91-5ce9-4a60-bc74-49a52b07ba02,4e01d724-a3be-4ad3-add7-2ac22977729d,Direct,1,"Company Block 31",1,50000,https://company31.com,"Ref Address 31",2026-03-04,https://linkedin.com/company/31,"Owner 31","Test University 31",b2910e68-11d6-4296-b75a-98a8cdabd8af,50000,https://facebook.com/company31,Value_Secondary_Business_Acc_Mgr_31,Converted,Value_Career_Level_31,Ms,Engineering,356555a8-04f6-4bc4-9681-d00da7ddf725,141381,PASS31,Medium,"Campaign 2",Marketing,0151520613,Value_Primary_Business_Acc_Mgr_31,9e396cf1-2bdf-41b3-8bcb-291667532dc6,6068aff2-213e-4444-bd63-29970847739b,"Street 31",Public,FIN31,Alumni,94d74032-7868-4b43-bfb2-b24ce2503bf2,Lead,Value_Sales_Region_31,Value_Industry_Sector_31,034905808,415711,"Account Manager 31",0137540569,0146916383,SSIC31,13,Test31,Referral,KL
7a6e8232-59de-42c8-ad59-0ca67a8cba9c,"Generated note 32. Generated note 32. Generated note 32. Generated note 32. Generated note 32. Generated note 32. Generated note 32. Generated note 32. Generated note 32. Generated note 32. ",1989-10-07,e0a04b90-abdc-4984-8a25-32e58183f8f1,"Manager 32",UEN32,https://company32.com,User32,"Kuala Lumpur",NRIC32,Value_Referrer_Email_Address_32,36e55778-2397-479f-9ccd-bdaf081f1c30,86d3d92d-d330-4e98-9485-df9d58f7ffa8,Google,0,"Company Block 32",0,50000,https://company32.com,"Ref Address 32",2026-03-04,https://linkedin.com/company/32,"Owner 32","Test University 32",aeb29fde-cac0-43a1-8348-bd0bf28b94fc,50000,https://facebook.com/company32,Value_Secondary_Business_Acc_Mgr_32,New,Value_Career_Level_32,Mrs,"Computer Science",420a0936-2117-4fa2-8ea8-40676930fe2f,68626,PASS32,Large,"Campaign 3",IT,0155163050,Value_Primary_Business_Acc_Mgr_32,34d9176a-cf32-4785-892d-b27da26d2de2,2597e12d-2615-4f98-b09c-d6510a1adfd0,"Street 32",NGO,FIN32,Prospect,3d9c2d5a-5470-4de0-bed1-67d196221787,Junior,Value_Sales_Region_32,Value_Industry_Sector_32,033965863,335911,"Account Manager 32",0131569143,0162890926,SSIC32,1,Test32,CPC,KL
ee39e52d-e654-40b6-a653-dbe9304efa1f,"Generated note 33. Generated note 33. Generated note 33. Generated note 33. Generated note 33. Generated note 33. Generated note 33. Generated note 33. Generated note 33. Generated note 33. ",1981-10-15,c4dfa1c5-9f2d-454c-9198-78889bc2964c,"Manager 33",UEN33,https://company33.com,User33,"Kuala Lumpur",NRIC33,Value_Referrer_Email_Address_33,5ce5f579-3665-4ab0-a5ca-8d7206cfac46,35612737-3023-4749-bf58-be563a1f7131,LinkedIn,1,"Company Block 33",1,50000,https://company33.com,"Ref Address 33",2026-03-04,https://linkedin.com/company/33,"Owner 33","Test University 33",abd93dc8-b767-40cc-b2b8-99a7a46d8e4b,50000,https://facebook.com/company33,Value_Secondary_Business_Acc_Mgr_33,Working,Value_Career_Level_33,Dr,Business,33cc66fb-3551-491e-8bc6-3c3a09f58e09,67711,PASS33,Small,"Campaign 4",Finance,0157688121,Value_Primary_Business_Acc_Mgr_33,0807a851-3e51-4ce5-84f6-0cc658d78485,ba96096a-4bcf-4385-96a4-571a3c46c0da,"Street 33",Private,FIN33,Lead,49401e20-275c-406e-8b17-34cbefd4f4c1,Mid,Value_Sales_Region_33,Value_Industry_Sector_33,035740613,428780,"Account Manager 33",0178567540,0192317223,SSIC33,9,Test33,Email,KL
1ae8d81f-b398-4005-82e9-8846d15d6d00,"Generated note 34. Generated note 34. Generated note 34. Generated note 34. Generated note 34. Generated note 34. Generated note 34. Generated note 34. Generated note 34. Generated note 34. ",1987-02-02,dc0d85e7-088d-4bfa-b9f4-3e93e270ca5c,"Manager 34",UEN34,https://company34.com,User34,"Kuala Lumpur",NRIC34,Value_Referrer_Email_Address_34,b8c9308e-cd4d-49f0-8313-784fc1214673,d558c1ca-355f-463f-9023-dca80e6046c8,Facebook,0,"Company Block 34",0,50000,https://company34.com,"Ref Address 34",2026-03-04,https://linkedin.com/company/34,"Owner 34","Test University 34",3fbee73a-5f2f-46f1-9430-1c8d4562a69a,50000,https://facebook.com/company34,Value_Secondary_Business_Acc_Mgr_34,Nurture,Value_Career_Level_34,Mdm,IT,ceab89e5-1c32-4c60-9164-55dd29d74744,67413,PASS34,Medium,"Campaign 5",Sales,0149360684,Value_Primary_Business_Acc_Mgr_34,cfd77fc7-f554-42a8-a84c-ea7ee1c6d405,5b69b49b-69a5-4a2a-994c-5e0cf4a52274,"Street 34",Public,FIN34,Customer,7e3792b4-04ec-4865-ae21-a15118c71234,Senior,Value_Sales_Region_34,Value_Industry_Sector_34,034615783,398357,"Account Manager 34",0135834586,0172428429,SSIC34,9,Test34,Organic,KL
813f7d20-bfeb-45f1-9e2a-f8212dba6dee,"Generated note 35. Generated note 35. Generated note 35. Generated note 35. Generated note 35. Generated note 35. Generated note 35. Generated note 35. Generated note 35. Generated note 35. ",1983-12-21,8daeb20d-a634-4259-903c-5b3ea5a636dd,"Manager 35",UEN35,https://company35.com,User35,"Kuala Lumpur",NRIC35,Value_Referrer_Email_Address_35,0c30cea9-7168-420e-80aa-03e6d1b7e126,3bb7a6df-3adc-47ee-b26e-b5e9f34dce73,Direct,1,"Company Block 35",1,50000,https://company35.com,"Ref Address 35",2026-03-04,https://linkedin.com/company/35,"Owner 35","Test University 35",a05ded2f-b68a-4494-81c3-bb0151f5c55e,50000,https://facebook.com/company35,Value_Secondary_Business_Acc_Mgr_35,Converted,Value_Career_Level_35,Mr,Engineering,c02541fe-606b-40e3-8063-b021573de940,140809,PASS35,Large,"Campaign 1",Marketing,0113646182,Value_Primary_Business_Acc_Mgr_35,c2a2ca62-d548-4de0-ae2a-73cc003b67ef,7799e1ff-1e26-4964-a532-7a72089f8903,"Street 35",NGO,FIN35,Alumni,e861a9f3-c947-4000-a166-2280c1af2d45,Lead,Value_Sales_Region_35,Value_Industry_Sector_35,035555279,325736,"Account Manager 35",0171385368,0188423020,SSIC35,10,Test35,Referral,KL
e685bdcd-351c-403a-81e8-4715a9ef873f,"Generated note 36. Generated note 36. Generated note 36. Generated note 36. Generated note 36. Generated note 36. Generated note 36. Generated note 36. Generated note 36. Generated note 36. ",1989-10-10,baaa0dbd-6d17-44d1-9cf2-68229287e31d,"Manager 36",UEN36,https://company36.com,User36,"Kuala Lumpur",NRIC36,Value_Referrer_Email_Address_36,1aa94d1f-0c43-49a3-aff9-11814ed755b1,aabd5fad-0ebc-4c94-b2bb-268b2a908f64,Google,0,"Company Block 36",0,50000,https://company36.com,"Ref Address 36",2026-03-04,https://linkedin.com/company/36,"Owner 36","Test University 36",e1875cc0-6a7d-4aec-a957-2bcc3d1ed790,50000,https://facebook.com/company36,Value_Secondary_Business_Acc_Mgr_36,New,Value_Career_Level_36,Ms,"Computer Science",d3378b6d-60c6-45db-868f-002d6c55a29f,136487,PASS36,Small,"Campaign 2",IT,0134644111,Value_Primary_Business_Acc_Mgr_36,3129cf97-dc8d-4442-87e6-5cf5cbcee641,bcd74e35-8423-4955-bfb7-9ff6254649f5,"Street 36",Private,FIN36,Prospect,131c1531-6748-4f8e-8725-40c4f55db4dd,Junior,Value_Sales_Region_36,Value_Industry_Sector_36,033027982,497633,"Account Manager 36",0131922102,0190284554,SSIC36,14,Test36,CPC,KL
e396b99f-5dbf-426e-b4e2-8aff6545a03b,"Generated note 37. Generated note 37. Generated note 37. Generated note 37. Generated note 37. Generated note 37. Generated note 37. Generated note 37. Generated note 37. Generated note 37. ",1980-08-24,899ab6e1-f1a3-4c59-99e2-4f4c1e414ef6,"Manager 37",UEN37,https://company37.com,User37,"Kuala Lumpur",NRIC37,Value_Referrer_Email_Address_37,6a76f45f-fc69-4423-927e-b1bfb0eb7330,49f38f74-4ae3-4dc7-982b-03b960abeda6,LinkedIn,1,"Company Block 37",1,50000,https://company37.com,"Ref Address 37",2026-03-04,https://linkedin.com/company/37,"Owner 37","Test University 37",dcb54510-3bf0-4278-956c-ac088c042d2f,50000,https://facebook.com/company37,Value_Secondary_Business_Acc_Mgr_37,Working,Value_Career_Level_37,Mrs,Business,1bfe6017-2c1d-47cb-ad62-32d66ae2b15f,91916,PASS37,Medium,"Campaign 3",Finance,0158229323,Value_Primary_Business_Acc_Mgr_37,9bf8e7c1-908e-47e6-95a4-6723e7e5424f,5892d328-affa-455d-96d0-b6e2d9607be8,"Street 37",Public,FIN37,Lead,7797e7b4-7490-40fc-b984-33f494995504,Mid,Value_Sales_Region_37,Value_Industry_Sector_37,034768017,435344,"Account Manager 37",0126123216,0112643821,SSIC37,7,Test37,Email,KL
73d5ef87-2e28-4edb-87bc-d6e90f3da475,"Generated note 38. Generated note 38. Generated note 38. Generated note 38. Generated note 38. Generated note 38. Generated note 38. Generated note 38. Generated note 38. Generated note 38. ",1994-07-11,c029cf47-2a37-48aa-94d4-4a32847b31ab,"Manager 38",UEN38,https://company38.com,User38,"Kuala Lumpur",NRIC38,Value_Referrer_Email_Address_38,ce0908c0-5b82-47a3-98f5-ce4bf7dd7179,90070c16-d32d-4531-8cd2-5a2fec42bb7f,Facebook,0,"Company Block 38",0,50000,https://company38.com,"Ref Address 38",2026-03-04,https://linkedin.com/company/38,"Owner 38","Test University 38",ba96d636-4f26-4456-b701-9de86cb88846,50000,https://facebook.com/company38,Value_Secondary_Business_Acc_Mgr_38,Nurture,Value_Career_Level_38,Dr,IT,4dcdb900-9b4e-4e0b-b1f7-2212918510e5,31208,PASS38,Large,"Campaign 4",Sales,0147308829,Value_Primary_Business_Acc_Mgr_38,29d3d4ca-18ae-476b-9201-bac5eece1973,c7aa6692-144f-4925-b875-9bc7c41a2837,"Street 38",NGO,FIN38,Customer,5a7b1f54-ba99-4694-9006-0fd31ab43ff0,Senior,Value_Sales_Region_38,Value_Industry_Sector_38,036229387,476832,"Account Manager 38",0175026804,0172757171,SSIC38,15,Test38,Organic,KL
9b926c03-b697-4007-ae36-8cf30e4f347e,"Generated note 39. Generated note 39. Generated note 39. Generated note 39. Generated note 39. Generated note 39. Generated note 39. Generated note 39. Generated note 39. Generated note 39. ",1980-04-17,6aee3a60-0f0c-40f4-a4ef-d84d7a44a481,"Manager 39",UEN39,https://company39.com,User39,"Kuala Lumpur",NRIC39,Value_Referrer_Email_Address_39,8ff8b6f0-b0ae-4b0f-9f20-e2b7b25b31c4,718e631f-dea4-4b53-9428-6d6cf5b61792,Direct,1,"Company Block 39",1,50000,https://company39.com,"Ref Address 39",2026-03-04,https://linkedin.com/company/39,"Owner 39","Test University 39",18937f51-4207-4e6f-b0ea-9a3be6a7f092,50000,https://facebook.com/company39,Value_Secondary_Business_Acc_Mgr_39,Converted,Value_Career_Level_39,Mdm,Engineering,13548592-e9f3-42fc-a8f6-9b47d4ddd39e,46363,PASS39,Small,"Campaign 5",Marketing,0118175690,Value_Primary_Business_Acc_Mgr_39,9467fdcd-01cf-4d83-bf91-2a5c5fb863ec,8ba45c31-85c9-41eb-bff6-f810fb4e9c38,"Street 39",Private,FIN39,Alumni,d83d8c85-d5d5-4032-a797-f029f877d28a,Lead,Value_Sales_Region_39,Value_Industry_Sector_39,033535712,315829,"Account Manager 39",0111177758,0113588821,SSIC39,3,Test39,Referral,KL
99386f2a-6e0b-4e1a-a6e7-eb044f961064,"Generated note 40. Generated note 40. Generated note 40. Generated note 40. Generated note 40. Generated note 40. Generated note 40. Generated note 40. Generated note 40. Generated note 40. ",1989-08-04,9771ca65-9ed0-4720-931f-bb80ac306ee8,"Manager 40",UEN40,https://company40.com,User40,"Kuala Lumpur",NRIC40,Value_Referrer_Email_Address_40,62aee4ce-cacc-438c-9168-3300b8566b7d,cbb1d980-b738-48dd-8d5a-efe83a37538c,Google,0,"Company Block 40",0,50000,https://company40.com,"Ref Address 40",2026-03-04,https://linkedin.com/company/40,"Owner 40","Test University 40",a3fda762-f1c6-4951-b945-0fd4cde5396b,50000,https://facebook.com/company40,Value_Secondary_Business_Acc_Mgr_40,New,Value_Career_Level_40,Mr,"Computer Science",a68cfbbd-6b77-4f7c-9d2b-d73ab740f54c,67506,PASS40,Medium,"Campaign 1",IT,0136283941,Value_Primary_Business_Acc_Mgr_40,b37125c9-f96b-45df-bbd2-2cd394dd5e66,54d7cb88-021e-434e-a672-c591d57f3f4a,"Street 40",Public,FIN40,Prospect,8b95a599-30ce-49e9-82f3-137cf3f0f7e0,Junior,Value_Sales_Region_40,Value_Industry_Sector_40,039927756,452008,"Account Manager 40",0163441286,0129203545,SSIC40,8,Test40,CPC,KL
13ccc941-b0c8-4335-9130-344660d414fd,"Generated note 41. Generated note 41. Generated note 41. Generated note 41. Generated note 41. Generated note 41. Generated note 41. Generated note 41. Generated note 41. Generated note 41. ",1980-10-06,ee1d9cad-62ab-4b64-a935-e8b62caefc8d,"Manager 41",UEN41,https://company41.com,User41,"Kuala Lumpur",NRIC41,Value_Referrer_Email_Address_41,3184170b-9bcb-4187-8d3e-a30dff76b78b,7efcd5a8-2fb6-46c5-8f20-5dbb96744622,LinkedIn,1,"Company Block 41",1,50000,https://company41.com,"Ref Address 41",2026-03-04,https://linkedin.com/company/41,"Owner 41","Test University 41",97c72edc-47c1-4ffe-a1f6-6525f63a90a5,50000,https://facebook.com/company41,Value_Secondary_Business_Acc_Mgr_41,Working,Value_Career_Level_41,Ms,Business,71a7436e-5b7c-4545-bf48-2a10db4a21ad,49543,PASS41,Large,"Campaign 2",Finance,0185826523,Value_Primary_Business_Acc_Mgr_41,62df323a-b5e8-4452-853d-b31a5bff285d,7ad1eb90-0398-413e-baaf-d643a5e73981,"Street 41",NGO,FIN41,Lead,9d0d8595-db73-46af-80a8-df93594ebe10,Mid,Value_Sales_Region_41,Value_Industry_Sector_41,031368404,171506,"Account Manager 41",0120349432,0197487290,SSIC41,5,Test41,Email,KL
a617249a-0f0b-47a7-8490-d4936196f6c5,"Generated note 42. Generated note 42. Generated note 42. Generated note 42. Generated note 42. Generated note 42. Generated note 42. Generated note 42. Generated note 42. Generated note 42. ",1981-12-28,89836354-64f8-4365-80d0-117c342dcc00,"Manager 42",UEN42,https://company42.com,User42,"Kuala Lumpur",NRIC42,Value_Referrer_Email_Address_42,5d6016f0-ae89-4445-a23d-777e6710b108,bf346dff-d229-42bc-a6f4-fe097a95d38f,Facebook,0,"Company Block 42",0,50000,https://company42.com,"Ref Address 42",2026-03-04,https://linkedin.com/company/42,"Owner 42","Test University 42",e2cac32f-64a5-45c4-a67e-a8a93aaa8725,50000,https://facebook.com/company42,Value_Secondary_Business_Acc_Mgr_42,Nurture,Value_Career_Level_42,Mrs,IT,fa1555fd-69a9-40cf-bcdc-e462cd3a713c,140213,PASS42,Small,"Campaign 3",Sales,0182245127,Value_Primary_Business_Acc_Mgr_42,6fcaca48-470b-4964-af08-972ab3da02c9,6728d0b3-057e-405b-80a0-1a530c803fac,"Street 42",Private,FIN42,Customer,1903fd2b-81ba-4b3d-98ec-a5c7edd71176,Senior,Value_Sales_Region_42,Value_Industry_Sector_42,038486646,329487,"Account Manager 42",0163228587,0124248450,SSIC42,3,Test42,Organic,KL
bb6ac945-94e0-4532-814d-2e9a2682b9df,"Generated note 43. Generated note 43. Generated note 43. Generated note 43. Generated note 43. Generated note 43. Generated note 43. Generated note 43. Generated note 43. Generated note 43. ",1998-05-22,afc8c9dd-a6c8-465e-a2d3-daa10bbec698,"Manager 43",UEN43,https://company43.com,User43,"Kuala Lumpur",NRIC43,Value_Referrer_Email_Address_43,85ad57c1-b1a6-48ba-ac21-6f8acacf25b3,6a3452a9-bf5e-4293-943d-3d55e6ad5585,Direct,1,"Company Block 43",1,50000,https://company43.com,"Ref Address 43",2026-03-04,https://linkedin.com/company/43,"Owner 43","Test University 43",bc1c0089-d939-483d-a5b9-26a321bda28f,50000,https://facebook.com/company43,Value_Secondary_Business_Acc_Mgr_43,Converted,Value_Career_Level_43,Dr,Engineering,73181cd9-bf37-4e5e-bb3d-4237ef332d61,87982,PASS43,Medium,"Campaign 4",Marketing,0164566453,Value_Primary_Business_Acc_Mgr_43,dcb7afd8-a35a-49bd-892d-4bb9cf27e01f,33ba8210-8f66-48b4-b8ef-3c91346fcc07,"Street 43",Public,FIN43,Alumni,4836354a-ea77-43d8-a2b3-a4b706ab001b,Lead,Value_Sales_Region_43,Value_Industry_Sector_43,036161937,354932,"Account Manager 43",0164815717,0168945408,SSIC43,2,Test43,Referral,KL
c1c551c3-e45c-49a7-8e94-558cb399c213,"Generated note 44. Generated note 44. Generated note 44. Generated note 44. Generated note 44. Generated note 44. Generated note 44. Generated note 44. Generated note 44. Generated note 44. ",1991-04-13,d84222d4-53b8-484d-b53e-9aeffcd8c638,"Manager 44",UEN44,https://company44.com,User44,"Kuala Lumpur",NRIC44,Value_Referrer_Email_Address_44,84206e9d-7319-46b3-86a6-25a33297b2f1,39a03a02-b625-4dab-887c-a98e8ea7f867,Google,0,"Company Block 44",0,50000,https://company44.com,"Ref Address 44",2026-03-04,https://linkedin.com/company/44,"Owner 44","Test University 44",bc7869c7-d0e4-478e-aa5d-849102db5b57,50000,https://facebook.com/company44,Value_Secondary_Business_Acc_Mgr_44,New,Value_Career_Level_44,Mdm,"Computer Science",41fa0238-b952-4e83-a040-759ea4fbfdaa,43547,PASS44,Large,"Campaign 5",IT,0125131179,Value_Primary_Business_Acc_Mgr_44,663de06a-a091-4a8f-b486-aff04ecf89c2,74d31cb4-7033-456b-8efb-46aecee4edf1,"Street 44",NGO,FIN44,Prospect,fcad1f6f-f7d2-4401-b3d1-9fde415cfbbd,Junior,Value_Sales_Region_44,Value_Industry_Sector_44,034258370,240342,"Account Manager 44",0140609303,0156672548,SSIC44,2,Test44,CPC,KL
e279a081-76c2-4c66-a154-8ba1df3ba2bf,"Generated note 45. Generated note 45. Generated note 45. Generated note 45. Generated note 45. Generated note 45. Generated note 45. Generated note 45. Generated note 45. Generated note 45. ",1985-11-19,d27aceb1-7b42-464a-9593-083d034c62e3,"Manager 45",UEN45,https://company45.com,User45,"Kuala Lumpur",NRIC45,Value_Referrer_Email_Address_45,4c2f1c72-f051-4be4-88d4-0e1b4ab2ed06,9cd487d1-caf8-4301-903d-b020fe423a13,LinkedIn,1,"Company Block 45",1,50000,https://company45.com,"Ref Address 45",2026-03-04,https://linkedin.com/company/45,"Owner 45","Test University 45",1f39add5-9865-47d2-95ff-63700e2382ce,50000,https://facebook.com/company45,Value_Secondary_Business_Acc_Mgr_45,Working,Value_Career_Level_45,Mr,Business,c47639cb-43a0-4ca3-90ba-454622aaed4f,99384,PASS45,Small,"Campaign 1",Finance,0149911481,Value_Primary_Business_Acc_Mgr_45,67999c30-b1dc-46b7-adba-7b78ff00a4fe,1b3f2aa1-4a0d-49ad-9c30-37b5d9a4e69e,"Street 45",Private,FIN45,Lead,017baab0-87b4-456c-84a5-931fcede5cb5,Mid,Value_Sales_Region_45,Value_Industry_Sector_45,031014035,321625,"Account Manager 45",0130746696,0190154221,SSIC45,13,Test45,Email,KL
bffc02c1-10df-4425-b803-139efc869971,"Generated note 46. Generated note 46. Generated note 46. Generated note 46. Generated note 46. Generated note 46. Generated note 46. Generated note 46. Generated note 46. Generated note 46. ",1983-04-06,5aff058c-0962-49dd-ba52-e3ea53ba077c,"Manager 46",UEN46,https://company46.com,User46,"Kuala Lumpur",NRIC46,Value_Referrer_Email_Address_46,7bb14c5a-e847-4acd-8ecf-02633e36dc94,3dc08bd7-7226-4a57-b7da-636bc51902cb,Facebook,0,"Company Block 46",0,50000,https://company46.com,"Ref Address 46",2026-03-04,https://linkedin.com/company/46,"Owner 46","Test University 46",334ede28-9bfd-4013-9e61-85eab5c83e51,50000,https://facebook.com/company46,Value_Secondary_Business_Acc_Mgr_46,Nurture,Value_Career_Level_46,Ms,IT,921417ef-c864-46cb-8dce-2ced6cd62c7c,78872,PASS46,Medium,"Campaign 2",Sales,0168007529,Value_Primary_Business_Acc_Mgr_46,a2d9cb4e-81bc-4598-ae7d-03bc31f48c3c,f98a6825-8a30-4f99-885f-732fa8ac1cce,"Street 46",Public,FIN46,Customer,a8851ef7-8af6-4d8d-ba52-0f6f9022116a,Senior,Value_Sales_Region_46,Value_Industry_Sector_46,035505425,45443,"Account Manager 46",0151282207,0183828817,SSIC46,4,Test46,Organic,KL
0927fe1a-2126-49ce-913b-e6e567d9824f,"Generated note 47. Generated note 47. Generated note 47. Generated note 47. Generated note 47. Generated note 47. Generated note 47. Generated note 47. Generated note 47. Generated note 47. ",1990-10-06,1e936a54-b25b-404e-9575-13f8ada55fe4,"Manager 47",UEN47,https://company47.com,User47,"Kuala Lumpur",NRIC47,Value_Referrer_Email_Address_47,6183b869-a348-40e9-b0b1-6970d9253309,842c0fff-9433-443e-aef3-394dd71e9656,Direct,1,"Company Block 47",1,50000,https://company47.com,"Ref Address 47",2026-03-04,https://linkedin.com/company/47,"Owner 47","Test University 47",bdb2ea62-61c5-4fb6-b417-0e2457a06920,50000,https://facebook.com/company47,Value_Secondary_Business_Acc_Mgr_47,Converted,Value_Career_Level_47,Mrs,Engineering,f1db322f-eeb2-4278-a13f-87a317e13ee6,71407,PASS47,Large,"Campaign 3",Marketing,0146782098,Value_Primary_Business_Acc_Mgr_47,6c13f809-9135-4403-8062-fb8e7f502d7f,acb8fb48-05a9-4592-9cea-400ad929b401,"Street 47",NGO,FIN47,Alumni,11d6c0a4-ef55-42fc-8639-e2bf4a9bcb79,Lead,Value_Sales_Region_47,Value_Industry_Sector_47,032892902,343457,"Account Manager 47",0197523932,0154284617,SSIC47,3,Test47,Referral,KL
b191f1e4-34fd-4dda-b043-82792cb0b27f,"Generated note 48. Generated note 48. Generated note 48. Generated note 48. Generated note 48. Generated note 48. Generated note 48. Generated note 48. Generated note 48. Generated note 48. ",1987-07-01,a610d014-6880-455a-bf9d-9555f7e3edde,"Manager 48",UEN48,https://company48.com,User48,"Kuala Lumpur",NRIC48,Value_Referrer_Email_Address_48,a13e6caa-3f21-4a0e-9ac4-aaba1200a8e0,e1981db1-0bb7-433c-95f5-4076419306a0,Google,0,"Company Block 48",0,50000,https://company48.com,"Ref Address 48",2026-03-04,https://linkedin.com/company/48,"Owner 48","Test University 48",75a7c2d2-59b3-4afa-ab87-bcfb68b51f4f,50000,https://facebook.com/company48,Value_Secondary_Business_Acc_Mgr_48,New,Value_Career_Level_48,Dr,"Computer Science",51200790-1631-4a92-a281-e9bb5ccd51c0,63219,PASS48,Small,"Campaign 4",IT,0176353000,Value_Primary_Business_Acc_Mgr_48,a1c6d614-c75e-49bf-af3f-52542bc231c5,b01e9578-b03a-4151-ad30-f11be8b1c771,"Street 48",Private,FIN48,Prospect,bb208cf7-8887-46ef-b1b9-93379d69e722,Junior,Value_Sales_Region_48,Value_Industry_Sector_48,037623650,358994,"Account Manager 48",0193638159,0182128490,SSIC48,12,Test48,CPC,KL
5da5807e-f709-4c8a-9ea9-665bbfafad0f,"Generated note 49. Generated note 49. Generated note 49. Generated note 49. Generated note 49. Generated note 49. Generated note 49. Generated note 49. Generated note 49. Generated note 49. ",1992-05-22,d911a593-05ce-44f8-b7b4-c058bd499399,"Manager 49",UEN49,https://company49.com,User49,"Kuala Lumpur",NRIC49,Value_Referrer_Email_Address_49,d46d5e6a-1de5-4c27-a0f8-8cbbacebcb5c,0548bde0-a599-4a55-bc99-e415aebca5f8,LinkedIn,1,"Company Block 49",1,50000,https://company49.com,"Ref Address 49",2026-03-04,https://linkedin.com/company/49,"Owner 49","Test University 49",08c21f93-6b65-4f43-a53d-83154cb2a374,50000,https://facebook.com/company49,Value_Secondary_Business_Acc_Mgr_49,Working,Value_Career_Level_49,Mdm,Business,a2d883f8-d4a0-47e0-9c8d-844eb79c5196,85197,PASS49,Medium,"Campaign 5",Finance,0121763100,Value_Primary_Business_Acc_Mgr_49,a5b04854-54c0-4916-892d-15472767307e,07797962-3225-4fcd-b6ed-4a9388be2b16,"Street 49",Public,FIN49,Lead,52d9fe37-d592-4630-904f-404625b643e1,Mid,Value_Sales_Region_49,Value_Industry_Sector_49,034664380,56282,"Account Manager 49",0147184260,0128628639,SSIC49,7,Test49,Email,KL
c4a413c6-83bd-4da1-83b7-03de3f5c60dd,"Generated note 50. Generated note 50. Generated note 50. Generated note 50. Generated note 50. Generated note 50. Generated note 50. Generated note 50. Generated note 50. Generated note 50. ",1999-07-12,6ca4e913-e27f-4b5a-aec1-cf6fc3b3bae0,"Manager 50",UEN50,https://company50.com,User50,"Kuala Lumpur",NRIC50,Value_Referrer_Email_Address_50,1cc6e042-859d-4d1f-b9f4-98afd535b30c,eb052132-9e9c-42fe-a48d-44fed9eeab9d,Facebook,0,"Company Block 50",0,50000,https://company50.com,"Ref Address 50",2026-03-04,https://linkedin.com/company/50,"Owner 50","Test University 50",2ad4a54e-3436-4aed-9fb6-ca7bbfb00588,50000,https://facebook.com/company50,Value_Secondary_Business_Acc_Mgr_50,Nurture,Value_Career_Level_50,Mr,IT,f5c1066a-b77a-4c77-a54c-a2a2985f94a2,35390,PASS50,Large,"Campaign 1",Sales,0132680205,Value_Primary_Business_Acc_Mgr_50,f336f535-3985-4183-8aa2-f5fec0e1f78a,57ffa9a6-8681-47fe-8336-27c01b1e8be2,"Street 50",NGO,FIN50,Customer,b338e1f9-c94f-47c4-8cd2-ee4b2f89538d,Senior,Value_Sales_Region_50,Value_Industry_Sector_50,031990907,229804,"Account Manager 50",0116550417,0122734692,SSIC50,6,Test50,Organic,KL
